orig_idx,failureType,y
723280,[['none']],8
702124,[['none']],8
760483,[['none']],8
769069,[['none']],8
199889,[['Edge-Ring']],3
649938,[['none']],8
685877,[['none']],8
792595,[['none']],8
790408,[['none']],8
678308,[['none']],8
804397,[['none']],8
730872,[['none']],8
714149,[['none']],8
792134,[['none']],8
801317,[['none']],8
683320,[['none']],8
250617,[['none']],8
742520,[['none']],8
733049,[['none']],8
715215,[['none']],8
689939,[['none']],8
747051,[['none']],8
685278,[['none']],8
2516,[['none']],8
782259,[['none']],8
759145,[['none']],8
755422,[['none']],8
643253,[['none']],8
757989,[['Edge-Loc']],2
692205,[['none']],8
800000,[['none']],8
788306,[['none']],8
685694,[['none']],8
641704,[['none']],8
766569,[['none']],8
659828,[['none']],8
764248,[['none']],8
701186,[['none']],8
713017,[['none']],8
782842,[['none']],8
4717,[['none']],8
767016,[['none']],8
251772,[['none']],8
734165,[['none']],8
21238,[['Edge-Ring']],3
673963,[['none']],8
653491,[['none']],8
676953,[['none']],8
675545,[['none']],8
697354,[['none']],8
755772,[['none']],8
712052,[['none']],8
800628,[['none']],8
789599,[['none']],8
809322,[['none']],8
650172,[['none']],8
689483,[['none']],8
713890,[['none']],8
346847,[['Edge-Ring']],3
730927,[['none']],8
755998,[['none']],8
765507,[['none']],8
796494,[['none']],8
696294,[['none']],8
799418,[['none']],8
742625,[['none']],8
760871,[['none']],8
739118,[['none']],8
687925,[['none']],8
703883,[['none']],8
755584,[['Loc']],4
789015,[['none']],8
304524,[['Loc']],4
773994,[['none']],8
801555,[['none']],8
775047,[['none']],8
693066,[['none']],8
787564,[['none']],8
35709,[['Scratch']],7
804685,[['none']],8
200175,[['Edge-Ring']],3
752031,[['Edge-Loc']],2
651812,[['none']],8
733493,[['none']],8
752825,[['none']],8
724694,[['none']],8
639944,[['none']],8
650580,[['none']],8
806559,[['none']],8
687917,[['none']],8
646092,[['none']],8
20884,[['Edge-Ring']],3
692010,[['none']],8
705529,[['none']],8
771025,[['none']],8
755731,[['none']],8
689894,[['none']],8
687936,[['none']],8
783996,[['none']],8
782421,[['none']],8
187981,[['Edge-Ring']],3
704352,[['none']],8
793599,[['none']],8
792627,[['none']],8
786667,[['none']],8
695513,[['none']],8
768719,[['none']],8
782446,[['none']],8
652365,[['none']],8
722073,[['Random']],6
648616,[['none']],8
698883,[['none']],8
651346,[['none']],8
767940,[['none']],8
761476,[['none']],8
767023,[['none']],8
643375,[['none']],8
725865,[['none']],8
765425,[['none']],8
648744,[['none']],8
723371,[['Edge-Ring']],3
244827,[['none']],8
566074,[['Center']],0
758771,[['none']],8
2563,[['none']],8
738654,[['none']],8
749375,[['none']],8
764872,[['none']],8
712046,[['none']],8
796363,[['none']],8
761631,[['none']],8
685613,[['none']],8
724429,[['none']],8
730149,[['none']],8
781172,[['none']],8
639844,[['none']],8
732010,[['none']],8
736952,[['Edge-Loc']],2
685586,[['none']],8
781103,[['none']],8
720768,[['none']],8
761762,[['none']],8
810613,[['Loc']],4
726781,[['none']],8
712833,[['none']],8
650021,[['none']],8
199888,[['Edge-Ring']],3
187812,[['Edge-Ring']],3
736561,[['none']],8
774124,[['none']],8
649011,[['none']],8
800106,[['none']],8
739105,[['none']],8
784969,[['none']],8
766008,[['none']],8
228244,[['Edge-Ring']],3
88511,[['Loc']],4
782327,[['none']],8
776025,[['Random']],6
654628,[['none']],8
644768,[['none']],8
776036,[['none']],8
725671,[['none']],8
792700,[['none']],8
721566,[['none']],8
692817,[['none']],8
792469,[['none']],8
697743,[['none']],8
725721,[['none']],8
729429,[['none']],8
701365,[['none']],8
647613,[['none']],8
756240,[['Loc']],4
799567,[['none']],8
200156,[['Edge-Ring']],3
726205,[['none']],8
714064,[['none']],8
157783,[['Edge-Ring']],3
646562,[['none']],8
701440,[['none']],8
658306,[['none']],8
711148,[['none']],8
810096,[['none']],8
792279,[['none']],8
753673,[['none']],8
801170,[['none']],8
751475,[['none']],8
696586,[['none']],8
691786,[['none']],8
759615,[['none']],8
808430,[['none']],8
776372,[['none']],8
803083,[['none']],8
714957,[['none']],8
710911,[['none']],8
765424,[['none']],8
776479,[['none']],8
750432,[['none']],8
774496,[['none']],8
786532,[['none']],8
717040,[['none']],8
719299,[['none']],8
717116,[['none']],8
808636,[['none']],8
794355,[['none']],8
699509,[['none']],8
730226,[['none']],8
755268,[['none']],8
711538,[['none']],8
807158,[['none']],8
686705,[['none']],8
755327,[['Edge-Loc']],2
709760,[['none']],8
727183,[['none']],8
753402,[['none']],8
804823,[['none']],8
656898,[['none']],8
6397,[['none']],8
654524,[['none']],8
695915,[['none']],8
697964,[['none']],8
773813,[['none']],8
688367,[['none']],8
641870,[['none']],8
713952,[['none']],8
793714,[['none']],8
653910,[['none']],8
736680,[['none']],8
685337,[['none']],8
811384,[['none']],8
685297,[['none']],8
675406,[['none']],8
792975,[['Edge-Loc']],2
694726,[['none']],8
5557,[['none']],8
751091,[['none']],8
728427,[['Edge-Ring']],3
707423,[['none']],8
236195,[['Edge-Ring']],3
747156,[['none']],8
216224,[['Edge-Ring']],3
788666,[['none']],8
252402,[['none']],8
695748,[['none']],8
715023,[['none']],8
754730,[['none']],8
704038,[['none']],8
249527,[['none']],8
21026,[['Edge-Ring']],3
795458,[['none']],8
774213,[['none']],8
682904,[['none']],8
691849,[['none']],8
806733,[['none']],8
759218,[['none']],8
773579,[['none']],8
715830,[['none']],8
720672,[['none']],8
782722,[['none']],8
191615,[['Random']],6
699760,[['Loc']],4
723349,[['none']],8
710552,[['none']],8
350370,[['Edge-Ring']],3
714069,[['none']],8
757424,[['none']],8
687390,[['none']],8
689909,[['none']],8
748079,[['none']],8
674128,[['Donut']],1
589297,[['Center']],0
734108,[['none']],8
792403,[['none']],8
734022,[['none']],8
808029,[['none']],8
806174,[['Edge-Loc']],2
745563,[['none']],8
700878,[['none']],8
776360,[['none']],8
647302,[['none']],8
771224,[['none']],8
147248,[['Loc']],4
654723,[['none']],8
651696,[['none']],8
806556,[['none']],8
795051,[['none']],8
762306,[['none']],8
646113,[['none']],8
784049,[['none']],8
725458,[['none']],8
649982,[['none']],8
200193,[['Edge-Ring']],3
715375,[['none']],8
720340,[['none']],8
675833,[['none']],8
249455,[['none']],8
780080,[['none']],8
647435,[['none']],8
771502,[['none']],8
245168,[['none']],8
702490,[['none']],8
753911,[['none']],8
803096,[['none']],8
769239,[['none']],8
688848,[['none']],8
803486,[['none']],8
200043,[['Edge-Ring']],3
704496,[['none']],8
737344,[['none']],8
650950,[['none']],8
4188,[['none']],8
693680,[['none']],8
411734,[['Edge-Ring']],3
706772,[['none']],8
733881,[['none']],8
764485,[['Center']],0
700433,[['none']],8
785743,[['none']],8
649860,[['none']],8
707273,[['none']],8
804888,[['none']],8
201548,[['Center']],0
726761,[['none']],8
712502,[['none']],8
683187,[['none']],8
727001,[['none']],8
748558,[['none']],8
744912,[['none']],8
748660,[['none']],8
743183,[['none']],8
789818,[['none']],8
764721,[['none']],8
14060,[['Edge-Ring']],3
747444,[['none']],8
791740,[['none']],8
766970,[['none']],8
652267,[['none']],8
785152,[['none']],8
252154,[['none']],8
754618,[['none']],8
726059,[['none']],8
278706,[['Donut']],1
779927,[['none']],8
82795,[['Edge-Loc']],2
703337,[['none']],8
774477,[['none']],8
712340,[['none']],8
777814,[['none']],8
768827,[['none']],8
710716,[['none']],8
721278,[['none']],8
655689,[['none']],8
717437,[['Edge-Loc']],2
116271,[['Donut']],1
743213,[['none']],8
727228,[['none']],8
726351,[['none']],8
753609,[['none']],8
739909,[['none']],8
654255,[['none']],8
710788,[['none']],8
693666,[['none']],8
652281,[['none']],8
806621,[['none']],8
762419,[['none']],8
744707,[['none']],8
249338,[['none']],8
798086,[['none']],8
767079,[['none']],8
702093,[['none']],8
688429,[['none']],8
799651,[['none']],8
4542,[['none']],8
915,[['none']],8
773503,[['none']],8
301181,[['Center']],0
687345,[['none']],8
6749,[['none']],8
680895,[['none']],8
658071,[['none']],8
718201,[['none']],8
781670,[['none']],8
749730,[['none']],8
702839,[['Center']],0
691844,[['none']],8
252447,[['none']],8
673862,[['none']],8
688136,[['none']],8
800289,[['none']],8
805577,[['none']],8
245028,[['none']],8
775738,[['none']],8
745013,[['none']],8
726495,[['none']],8
789981,[['Loc']],4
752003,[['none']],8
720066,[['none']],8
695782,[['none']],8
774110,[['none']],8
21526,[['Edge-Ring']],3
777807,[['none']],8
765469,[['none']],8
787111,[['none']],8
76978,[['Edge-Loc']],2
732006,[['none']],8
733356,[['none']],8
719348,[['none']],8
592584,[['Center']],0
655676,[['Loc']],4
801431,[['none']],8
748336,[['none']],8
781411,[['none']],8
808148,[['none']],8
655565,[['none']],8
786421,[['none']],8
807548,[['none']],8
774719,[['none']],8
706019,[['none']],8
199595,[['Edge-Ring']],3
762153,[['none']],8
738973,[['none']],8
685512,[['none']],8
586324,[['Center']],0
785613,[['none']],8
604818,[['Edge-Loc']],2
804521,[['Scratch']],7
735192,[['none']],8
748241,[['none']],8
757733,[['none']],8
791547,[['none']],8
785693,[['none']],8
789123,[['none']],8
573662,[['Center']],0
720916,[['Random']],6
697926,[['none']],8
804435,[['none']],8
791679,[['none']],8
656310,[['Loc']],4
729909,[['none']],8
721745,[['none']],8
722179,[['none']],8
796417,[['none']],8
3351,[['none']],8
685476,[['none']],8
757486,[['none']],8
728786,[['none']],8
717084,[['none']],8
6310,[['none']],8
776812,[['none']],8
767021,[['Edge-Loc']],2
754853,[['none']],8
787137,[['none']],8
253056,[['none']],8
252149,[['none']],8
763594,[['none']],8
801529,[['none']],8
805454,[['none']],8
352018,[['Center']],0
756645,[['Edge-Loc']],2
770171,[['none']],8
801837,[['none']],8
788115,[['none']],8
736076,[['none']],8
758432,[['none']],8
119033,[['Loc']],4
762952,[['none']],8
690409,[['none']],8
4135,[['none']],8
749873,[['none']],8
749399,[['none']],8
743157,[['none']],8
690322,[['none']],8
775955,[['none']],8
765262,[['none']],8
7102,[['none']],8
660156,[['none']],8
648874,[['none']],8
706412,[['none']],8
715526,[['none']],8
642134,[['none']],8
776021,[['Random']],6
252393,[['none']],8
804918,[['none']],8
733663,[['none']],8
21325,[['Edge-Ring']],3
692376,[['none']],8
723174,[['none']],8
800152,[['none']],8
707263,[['none']],8
645365,[['none']],8
734457,[['none']],8
45722,[['Edge-Loc']],2
738771,[['none']],8
784897,[['none']],8
657673,[['none']],8
747779,[['none']],8
649985,[['none']],8
377034,[['Edge-Ring']],3
711722,[['none']],8
795866,[['none']],8
714029,[['none']],8
644521,[['none']],8
758478,[['none']],8
713481,[['none']],8
798773,[['none']],8
701023,[['none']],8
686970,[['none']],8
329685,[['Edge-Ring']],3
755786,[['none']],8
797044,[['none']],8
589603,[['Center']],0
782278,[['none']],8
779621,[['none']],8
711102,[['none']],8
676475,[['none']],8
675772,[['none']],8
703774,[['none']],8
652873,[['none']],8
757818,[['none']],8
762548,[['none']],8
394932,[['Center']],0
161119,[['Center']],0
800853,[['none']],8
804902,[['none']],8
774744,[['none']],8
694296,[['none']],8
659140,[['none']],8
574680,[['Center']],0
800626,[['none']],8
717234,[['none']],8
336123,[['Loc']],4
802561,[['none']],8
783720,[['none']],8
175588,[['Edge-Ring']],3
776008,[['none']],8
679092,[['none']],8
781517,[['none']],8
720875,[['none']],8
786007,[['none']],8
705285,[['none']],8
762097,[['none']],8
422877,[['Edge-Ring']],3
716773,[['none']],8
646447,[['none']],8
807387,[['none']],8
656621,[['none']],8
783355,[['none']],8
775410,[['none']],8
752746,[['none']],8
764535,[['Center']],0
2221,[['none']],8
752141,[['none']],8
743548,[['Edge-Ring']],3
715678,[['none']],8
687481,[['none']],8
713169,[['none']],8
686987,[['none']],8
733602,[['none']],8
650575,[['none']],8
759312,[['none']],8
789072,[['none']],8
790621,[['none']],8
799009,[['none']],8
712258,[['Edge-Loc']],2
675513,[['none']],8
647810,[['none']],8
227,[['none']],8
801645,[['none']],8
786844,[['none']],8
726148,[['none']],8
778928,[['none']],8
765291,[['none']],8
221199,[['Edge-Ring']],3
739034,[['none']],8
768412,[['none']],8
760432,[['Edge-Loc']],2
704891,[['none']],8
809775,[['Donut']],1
189980,[['Center']],0
700976,[['none']],8
724692,[['none']],8
706379,[['none']],8
439092,[['Donut']],1
756141,[['none']],8
697599,[['none']],8
764129,[['none']],8
696716,[['none']],8
16872,[['Random']],6
806871,[['none']],8
789271,[['none']],8
743203,[['none']],8
723548,[['none']],8
724263,[['none']],8
804030,[['none']],8
809914,[['none']],8
803962,[['none']],8
767334,[['none']],8
187145,[['Edge-Ring']],3
755013,[['none']],8
736043,[['none']],8
199600,[['Edge-Ring']],3
637542,[['Loc']],4
803569,[['none']],8
5373,[['none']],8
759679,[['none']],8
800338,[['none']],8
690611,[['none']],8
739850,[['none']],8
766331,[['none']],8
343206,[['Edge-Ring']],3
738010,[['none']],8
771688,[['none']],8
808855,[['none']],8
739985,[['none']],8
385109,[['Edge-Ring']],3
714620,[['Scratch']],7
762854,[['none']],8
735146,[['none']],8
331729,[['Scratch']],7
278750,[['Donut']],1
801735,[['none']],8
679852,[['none']],8
686144,[['none']],8
769685,[['none']],8
696049,[['none']],8
253213,[['none']],8
645545,[['none']],8
795142,[['none']],8
782211,[['none']],8
21522,[['Edge-Ring']],3
798168,[['none']],8
252861,[['none']],8
682336,[['none']],8
809660,[['Edge-Loc']],2
154225,[['Edge-Ring']],3
689255,[['none']],8
723292,[['none']],8
763836,[['none']],8
785560,[['none']],8
765324,[['none']],8
90632,[['Loc']],4
229425,[['Scratch']],7
754749,[['none']],8
694728,[['none']],8
415666,[['Edge-Loc']],2
772923,[['none']],8
773098,[['none']],8
751435,[['none']],8
766724,[['none']],8
794720,[['none']],8
688406,[['none']],8
747349,[['none']],8
773394,[['none']],8
760171,[['none']],8
653643,[['none']],8
141265,[['Edge-Ring']],3
680451,[['none']],8
251802,[['none']],8
688980,[['none']],8
708284,[['none']],8
708811,[['none']],8
790670,[['none']],8
736953,[['none']],8
803039,[['none']],8
282836,[['Center']],0
750254,[['none']],8
714253,[['none']],8
3162,[['none']],8
769051,[['none']],8
709009,[['none']],8
710843,[['none']],8
644021,[['none']],8
658099,[['none']],8
678459,[['none']],8
767172,[['none']],8
758420,[['none']],8
768470,[['none']],8
804394,[['none']],8
294490,[['Edge-Ring']],3
732920,[['none']],8
640637,[['none']],8
744131,[['Edge-Ring']],3
755477,[['none']],8
755950,[['none']],8
723672,[['none']],8
738757,[['none']],8
725005,[['none']],8
755093,[['none']],8
726848,[['none']],8
760575,[['none']],8
706834,[['none']],8
428592,[['Edge-Ring']],3
376987,[['Edge-Ring']],3
727073,[['none']],8
808571,[['none']],8
724999,[['none']],8
776410,[['Edge-Loc']],2
692743,[['none']],8
659334,[['none']],8
749713,[['none']],8
763069,[['none']],8
655642,[['none']],8
2660,[['none']],8
756816,[['none']],8
802037,[['none']],8
732795,[['none']],8
722982,[['Loc']],4
6273,[['Edge-Loc']],2
802172,[['none']],8
746822,[['none']],8
711311,[['none']],8
724761,[['none']],8
760383,[['none']],8
803429,[['none']],8
806038,[['none']],8
793134,[['none']],8
252229,[['none']],8
738898,[['none']],8
781073,[['none']],8
645593,[['none']],8
743026,[['none']],8
712437,[['none']],8
696901,[['Loc']],4
686131,[['none']],8
6800,[['none']],8
736865,[['none']],8
767577,[['none']],8
243249,[['Random']],6
746299,[['none']],8
346992,[['Edge-Ring']],3
777475,[['none']],8
687093,[['none']],8
754718,[['none']],8
657992,[['none']],8
748170,[['none']],8
766685,[['none']],8
660426,[['none']],8
702300,[['none']],8
723704,[['none']],8
689377,[['none']],8
800630,[['none']],8
754506,[['none']],8
729027,[['none']],8
675166,[['none']],8
738906,[['none']],8
650797,[['none']],8
245478,[['none']],8
1126,[['none']],8
726073,[['none']],8
749608,[['none']],8
747090,[['none']],8
199816,[['Edge-Ring']],3
640676,[['none']],8
690973,[['none']],8
784418,[['none']],8
700234,[['none']],8
250541,[['none']],8
700174,[['none']],8
787280,[['none']],8
652747,[['none']],8
680127,[['none']],8
752989,[['none']],8
274566,[['Center']],0
691916,[['none']],8
801122,[['Scratch']],7
767875,[['Edge-Loc']],2
763081,[['none']],8
289586,[['Edge-Loc']],2
785345,[['none']],8
729611,[['none']],8
729301,[['none']],8
783513,[['none']],8
789645,[['none']],8
749552,[['none']],8
654303,[['none']],8
54306,[['Edge-Loc']],2
646014,[['none']],8
756523,[['none']],8
715560,[['none']],8
677034,[['none']],8
686126,[['none']],8
723183,[['none']],8
650829,[['none']],8
353128,[['Edge-Ring']],3
780463,[['none']],8
697121,[['none']],8
282621,[['Scratch']],7
711550,[['none']],8
693893,[['none']],8
757550,[['none']],8
809638,[['none']],8
810361,[['none']],8
692307,[['none']],8
